model,method,cache_size,task,task_tokens_per_s,quant_ratio,task_quant_ratio
Qwen_Qwen3-8B,origin,2048,mmlu_anatomy,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_astronomy,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_biology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_chemistry,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_computer_science,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_mathematics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_physics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_computer_security,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_conceptual_physics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_electrical_engineering,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_elementary_mathematics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_biology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_chemistry,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_computer_science,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_mathematics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_physics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_statistics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_machine_learning,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_other,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_business_ethics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_clinical_knowledge,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_college_medicine,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_global_facts,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_human_aging,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_management,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_marketing,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_medical_genetics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_miscellaneous,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_nutrition,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_professional_accounting,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_professional_medicine,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_virology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_social_sciences,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_econometrics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_geography,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_government_and_politics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_macroeconomics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_microeconomics,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_psychology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_human_sexuality,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_professional_psychology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_public_relations,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_security_studies,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_sociology,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_us_foreign_policy,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_humanities,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_formal_logic,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_european_history,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_us_history,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_high_school_world_history,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_international_law,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_jurisprudence,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_logical_fallacies,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_moral_disputes,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_moral_scenarios,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_philosophy,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_prehistory,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_professional_law,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,mmlu_world_religions,0.0,0.0,
Qwen_Qwen3-8B,origin,2048,gsm8k,197.45,0.0,
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_2wikimqa,4632.21,0.14245709776878357,0.1353960484266281
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_dureader,2402.62,0.14245709776878357,0.15244273841381073
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_gov_report,685.19,0.14245709776878357,0.13835512101650238
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_hotpotqa,5474.97,0.14245709776878357,0.14271517097949982
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_lcc,1404.28,0.14245709776878357,0.1621653139591217
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_lsht,5984.44,0.14245709776878357,0.14481279253959656
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_multi_news,201.8,0.14245709776878357,0.15979591012001038
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_multifieldqa_en,3860.92,0.14245709776878357,0.13866811990737915
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_multifieldqa_zh,2058.41,0.14245709776878357,0.16479085385799408
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_musique,5204.97,0.14245709776878357,0.14656881988048553
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_narrativeqa,4118.57,0.14245709776878357,0.13948436081409454
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_passage_count,5169.85,0.14245709776878357,0.11873877793550491
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_passage_retrieval_en,5493.99,0.14245709776878357,0.09852166473865509
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_passage_retrieval_zh,4199.01,0.14245709776878357,0.1178552508354187
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_qasper,2639.31,0.14245709776878357,0.13996228575706482
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_qmsum,1242.62,0.14245709776878357,0.17609581351280212
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_repobench-p,3283.85,0.14245709776878357,0.1499151736497879
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_samsum,4408.62,0.14245709776878357,0.18640777468681335
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_trec,5902.16,0.14245709776878357,0.17019133269786835
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_triviaqa,6509.5,0.14245709776878357,0.16636840999126434
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,longbench_vcsum,688.32,0.14245709776878357,0.1309329718351364
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,commonsense_qa,4359.09,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_stem,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_abstract_algebra,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_anatomy,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_astronomy,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_biology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_chemistry,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_computer_science,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_mathematics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_physics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_computer_security,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_conceptual_physics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_electrical_engineering,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_elementary_mathematics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_biology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_chemistry,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_computer_science,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_mathematics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_physics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_statistics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_machine_learning,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_other,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_business_ethics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_clinical_knowledge,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_college_medicine,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_global_facts,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_human_aging,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_management,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_marketing,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_medical_genetics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_miscellaneous,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_nutrition,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_professional_accounting,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_professional_medicine,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_virology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_social_sciences,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_econometrics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_geography,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_government_and_politics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_macroeconomics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_microeconomics,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_psychology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_human_sexuality,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_professional_psychology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_public_relations,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_security_studies,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_sociology,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_us_foreign_policy,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_humanities,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_formal_logic,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_european_history,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_us_history,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_high_school_world_history,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_international_law,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_jurisprudence,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_logical_fallacies,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_moral_disputes,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_moral_scenarios,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_philosophy,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_prehistory,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_professional_law,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,mmlu_world_religions,0.0,0.14245709776878357,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,512,gsm8k,339.26,0.14245709776878357,0.1434713453054428
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_2wikimqa,4657.09,0.14295434951782227,0.1353960484266281
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_dureader,2430.49,0.14295434951782227,0.15244273841381073
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_gov_report,688.29,0.14295434951782227,0.13835512101650238
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_hotpotqa,5295.18,0.14295434951782227,0.14271517097949982
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_lcc,1407.84,0.14295434951782227,0.1621653139591217
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_lsht,6377.66,0.14295434951782227,0.14481279253959656
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_multi_news,223.11,0.14295434951782227,0.15979591012001038
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_multifieldqa_en,3898.69,0.14295434951782227,0.13866811990737915
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_multifieldqa_zh,2054.06,0.14295434951782227,0.16479085385799408
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_musique,5528.98,0.14295434951782227,0.14656881988048553
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_narrativeqa,4099.72,0.14295434951782227,0.13948436081409454
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_passage_count,5291.61,0.14295434951782227,0.11873877793550491
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_passage_retrieval_en,5709.26,0.14295434951782227,0.09852166473865509
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_passage_retrieval_zh,4185.91,0.14295434951782227,0.1178552508354187
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_qasper,3064.42,0.14295434951782227,0.13996228575706482
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_qmsum,1135.11,0.14295434951782227,0.17609581351280212
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_repobench-p,3279.33,0.14295434951782227,0.1499151736497879
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_samsum,4294.71,0.14295434951782227,0.18640777468681335
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_trec,5863.45,0.14295434951782227,0.17019133269786835
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_triviaqa,6569.94,0.14295434951782227,0.16636840999126434
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,longbench_vcsum,741.27,0.14295434951782227,0.1309329718351364
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,commonsense_qa,4411.68,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_stem,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_abstract_algebra,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_anatomy,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_astronomy,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_biology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_chemistry,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_computer_science,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_mathematics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_physics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_computer_security,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_conceptual_physics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_electrical_engineering,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_elementary_mathematics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_biology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_chemistry,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_computer_science,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_mathematics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_physics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_statistics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_machine_learning,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_other,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_business_ethics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_clinical_knowledge,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_college_medicine,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_global_facts,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_human_aging,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_management,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_marketing,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_medical_genetics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_miscellaneous,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_nutrition,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_professional_accounting,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_professional_medicine,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_virology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_social_sciences,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_econometrics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_geography,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_government_and_politics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_macroeconomics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_microeconomics,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_psychology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_human_sexuality,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_professional_psychology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_public_relations,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_security_studies,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_sociology,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_us_foreign_policy,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_humanities,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_formal_logic,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_european_history,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_us_history,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_high_school_world_history,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_international_law,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_jurisprudence,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_logical_fallacies,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_moral_disputes,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_moral_scenarios,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_philosophy,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_prehistory,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_professional_law,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,mmlu_world_religions,0.0,0.14295434951782227,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,1024,gsm8k,326.54,0.14295434951782227,0.15639974176883698
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_2wikimqa,4820.63,0.14213517308235168,0.1353960484266281
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_dureader,2414.67,0.14213517308235168,0.15244273841381073
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_gov_report,678.28,0.14213517308235168,0.13835512101650238
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_hotpotqa,5293.08,0.14213517308235168,0.14271517097949982
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_lcc,1409.91,0.14213517308235168,0.1621653139591217
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_lsht,6355.44,0.14213517308235168,0.14481279253959656
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_multi_news,214.61,0.14213517308235168,0.15979591012001038
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_multifieldqa_en,4064.37,0.14213517308235168,0.13866811990737915
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_multifieldqa_zh,2129.15,0.14213517308235168,0.16479085385799408
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_musique,5310.45,0.14213517308235168,0.14656881988048553
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_narrativeqa,3986.33,0.14213517308235168,0.13948436081409454
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_passage_count,5145.41,0.14213517308235168,0.11873877793550491
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_passage_retrieval_en,5346.6,0.14213517308235168,0.09852166473865509
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_passage_retrieval_zh,3896.93,0.14213517308235168,0.1178552508354187
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_qasper,4538.89,0.14213517308235168,0.13996228575706482
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_qmsum,1037.25,0.14213517308235168,0.17609581351280212
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_repobench-p,3273.09,0.14213517308235168,0.1499151736497879
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_samsum,4541.3,0.14213517308235168,0.18640777468681335
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_trec,6134.37,0.14213517308235168,0.17019133269786835
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_triviaqa,6589.13,0.14213517308235168,0.16636840999126434
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,longbench_vcsum,722.7,0.14213517308235168,0.1309329718351364
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,commonsense_qa,4418.16,0.14213517308235168,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,mmlu_stem,0.0,0.14213517308235168,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,mmlu_abstract_algebra,0.0,0.14213517308235168,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,mmlu_anatomy,0.0,0.14213517308235168,0.0
meta-llama_Llama-3.2-3B-Instruct,AKCB,2048,mmlu_astronomy,0.0,0.14213517308235168,0.0
